scenario_id,time_s,x_ref_m,y_ref_m,z_ref_m,psi_ref_rad,x_m,y_m,z_m,vx_m_s,vy_m_s,vz_m_s,phi_rad,theta_rad,psi_rad,phi_deg,theta_deg,psi_deg,p_rad_s,q_rad_s,r_rad_s,phi_ref_rad,theta_ref_rad,phi_ref_deg,theta_ref_deg,position_error_x_m,position_error_y_m,position_error_z_m,position_error_m,u_thrust_N,u_tau_x_Nm,u_tau_y_Nm,u_tau_z_Nm,omega_1_rad_s,omega_2_rad_s,omega_3_rad_s,omega_4_rad_s,omega_mean_rad_s,omega_max_rad_s,battery_voltage_V,total_current_A,total_power_W,cumulative_energy_J,controller_wall_time_s
0,1.42,0.0,0.0,2.0,0.0,7.13575951414293e-17,-2.8494147767901367e-18,1.7788125357202487,2.2577668366203614e-16,-3.948890315914965e-16,1.5666094497862346,2.7218966836466516e-16,-9.026407947606174e-17,4.432492009733584e-18,1.5595319224360853e-14,-5.171750795611773e-15,2.5396308488319457e-16,-3.822444007292353e-15,-1.1302056933015535e-15,-2.3346581372019873e-17,-2.96539339885455e-17,-2.2288465434835597e-17,-1.6990452635032007e-15,-1.2770350012392968e-15,-7.13575951414293e-17,2.8494147767901367e-18,0.22118746427975133,0.22118746427975133,9.394557738472246,5.268161255421624e-16,5.372779935599676e-16,-6.141051545110458e-19,484.6276338198288,484.62763381982904,484.6276338198289,484.62763381982865,484.6276338198288,484.62763381982904,10.688444670137999,13.718510995400027,146.62954573101297,451.40281685460604,7.737521082162857e-05
0,1.43,0.0,0.0,2.0,0.0,7.358210431462665e-17,-6.886083646316663e-18,1.7943265452227273,2.1900280403445473e-16,-4.119981981859103e-16,1.5362030992626905,2.333710755717985e-16,-1.0093692085153489e-16,4.177437981956644e-18,1.337117769069264e-14,-5.783259561838985e-15,2.3934956554376346e-16,-3.941242432046578e-15,-1.0043963398489757e-15,-2.7663790133101522e-17,-3.1545575948139815e-17,-2.1935757727399135e-17,-1.8074283641378115e-15,-1.2568263382014526e-15,-7.358210431462665e-17,6.886083646316663e-18,0.20567345477727272,0.20567345477727272,9.423286800765744,6.895832331265225e-16,5.385408364658402e-16,-1.979061512929518e-19,485.36807684389754,485.3680768438977,485.3680768438975,485.36807684389726,485.3680768438975,485.3680768438977,10.68718611182818,13.760462939060654,147.06062841465538,452.87342313875257,0.00024150009267032146
0,1.44,0.0,0.0,2.0,0.0,7.573537106876191e-17,-1.1080261919156533e-17,1.809536593373987,2.1154268224326827e-16,-4.263773822568789e-16,1.505817082377187,1.9336542893880484e-16,-1.1035264845835481e-16,3.879225450399433e-18,1.107902298193035e-14,-6.322741014754581e-15,2.222632460876234e-16,-4.059854825618093e-15,-8.787828869811931e-16,-3.197828186448376e-17,-3.3234683710801693e-17,-2.1516073475776687e-17,-1.9042071100811225e-15,-1.23278020185538e-15,-7.573537106876191e-17,1.1080261919156533e-17,0.1904634066260129,0.1904634066260129,9.454285611137871,8.196416093484859e-16,5.311959222247106e-16,4.838600310887842e-19,486.1657539136696,486.1657539136698,486.1657539136696,486.1657539136694,486.1657539136696,486.1657539136698,10.685828120746196,13.805729308460121,147.5256504717531,454.3486796434701,7.204199209809303e-05
0,1.45,0.0,0.0,2.0,0.0,7.781096845228865e-17,-1.5404261068967865e-17,1.824442992725544,2.0348573542678732e-16,-4.3794633187952975e-16,1.4754732348521322,1.5196619512963334e-16,-1.1830620944481563e-16,3.5414503597519074e-18,8.707021609589516e-15,-6.778446491378694e-15,2.0291015896887136e-16,-4.219948651665959e-15,-7.119740840075662e-16,-3.557666081042148e-17,-3.4711557562773697e-17,-2.1033869246866894e-17,-1.988825748672347e-15,-1.2051519346754886e-15,-7.781096845228865e-17,1.5404261068967865e-17,0.1755570072744559,0.1755570072744559,9.48744285263658,9.37968471632917e-16,5.072014168312179e-16,1.3698076130386159e-18,487.0175267030074,487.01752670300755,487.0175267030073,487.0175267030071,487.0175267030073,487.01752670300755,10.684375573447834,13.854147551738825,148.0229156927404,455.8289088003975,0.00014162505976855755
0,1.46,0.0,0.0,2.0,0.0,7.980346719105505e-17,-1.982951725733656e-17,1.8390462723925842,1.9494445295026894e-16,-4.466173865208849e-16,1.4451930340789747,1.095902048560835e-16,-1.243878613506397e-16,3.1853018911381778e-18,6.2790562142276845e-15,-7.126899478050106e-15,1.825043548372572e-16,-4.255239734884071e-15,-5.044119147486365e-16,-3.565385246033838e-17,-3.596858812089115e-17,-2.0495690773258814e-17,-2.0608482943714513e-15,-1.1743165795129527e-15,-7.980346719105505e-17,1.982951725733656e-17,0.16095372760741578,0.16095372760741578,9.522649412784638,1.0666945039359477e-15,4.732698147112141e-16,2.2334660719113585e-18,487.9203165677937,487.92031656779386,487.9203165677935,487.92031656779335,487.9203165677936,487.92031656779386,10.682833249915594,13.905558336146854,148.55076095203057,457.31441640991784,8.525000885128975e-05
0,1.47,0.0,0.0,2.0,0.0,8.170869629694996e-17,-2.4326843743966398e-17,1.8533472222231013,1.8605800716129079e-16,-4.5235833160531885e-16,1.4150071463845801,6.706879335373297e-17,-1.2818930876646116e-16,2.8470720449448122e-18,3.8427587962039654e-15,-7.34470637101759e-15,1.6312521214501836e-16,-4.249044049234296e-15,-2.5594413328563976e-16,-3.199394241476776e-17,-3.699732699646249e-17,-1.9909425008897742e-17,-2.119790690162723e-15,-1.1407260255420522e-15,-8.170869629694996e-17,2.4326843743966398e-17,0.14665277777689867,0.14665277777689867,9.55979732362088,1.1832962415946646e-15,4.214383038716154e-16,2.7939855162954016e-18,488.87108023539514,488.8710802353952,488.87108023539486,488.8710802353947,488.87108023539497,488.8710802353952,10.681205879993188,13.959804000227045,149.10754057077753,458.8054918156256,7.7791977673769e-05
0,1.48,0.0,0.0,2.0,0.0,8.35239945307177e-17,-2.8866950260888987e-17,1.8673469262674809,1.7698445331849975e-16,-4.551807169135344e-16,1.3849437471111974,2.5233315293286954e-17,-1.2971630385502287e-16,2.5407090529403145e-18,1.4457624694282575e-15,-7.43219674492938e-15,1.4557190570416046e-16,-4.118086717579681e-15,-4.951009385418503e-17,-2.9280005749611794e-17,-3.7791355618264215e-17,-1.92851418761692e-17,-2.1652851790045512e-15,-1.1049572368155013e-15,-8.35239945307177e-17,2.8866950260888987e-17,0.1326530737325191,0.1326530737325191,9.598754434904901,1.2717101326696133e-15,3.5092806960177534e-16,2.7957900569446332e-18,489.86616628689785,489.86616628689796,489.86616628689757,489.8661662868974,489.8661662868977,489.86616628689796,10.679499252897875,14.016691570070835,149.69124715067142,460.30240428713233,0.00023320806212723255
0,1.49,0.0,0.0,2.0,0.0,8.524824623249387e-17,-3.3421015761498006e-17,1.8810467388053966,1.67877239560184e-16,-4.551740733591877e-16,1.3550287078634848,-1.4463660851276553e-17,-1.2877016394152933e-16,2.2652578332906865e-18,-8.287067230867419e-16,-7.377986921057328e-15,1.2978971335650576e-16,-3.821388293343027e-15,2.3866109279216644e-16,-2.5811965409274536e-17,-3.834848613366025e-17,-1.8635031217150076e-17,-2.1972064061746927e-15,-1.0677086398372369e-15,-8.524824623249387e-17,3.3421015761498006e-17,0.11895326119460337,0.11895326119460337,9.63936949172463,1.3302949215082441e-15,2.761449919135002e-16,2.5628776377152133e-18,490.9014537492386,490.90145374923867,490.9014537492383,490.9014537492382,490.90145374923844,490.90145374923867,10.677719994781405,14.076000173953114,150.2995885039657,461.80540017217197,7.645809091627598e-05
0,1.5,0.0,0.0,2.0,0.0,8.688202726789899e-17,-3.796161599714061e-17,1.8944482621661558,1.589236536847151e-16,-4.525259152457624e-16,1.325285767959239,-5.0780707760980694e-17,-1.2494595083071967e-16,2.0233256318699784e-18,-2.909520235391418e-15,-7.158875649849339e-15,1.1592801928679024e-16,-3.442123133616009e-15,5.261048026025929e-16,-2.257608549804785e-17,-3.8671222950193234e-17,-1.7971645968064824e-17,-2.2156978636555204e-15,-1.029699464873417e-15,-8.688202726789899e-17,3.796161599714061e-17,0.1055517378338442,0.1055517378338442,9.681501043571128,1.3345247647030183e-15,1.8954091909794643e-16,2.3195620281118696e-18,491.97309488352954,491.9730948835296,491.9730948835292,491.9730948835291,491.97309488352937,491.9730948835296,10.675874302285763,14.137523257141213,150.9304212388812,463.3147043845608,7.3583098128438e-05
0,1.51,0.0,0.0,2.0,0.0,8.842787464505369e-17,-4.246354111309336e-17,1.9075533261920834,1.50326312655964e-16,-4.474844972346164e-16,1.2957366915941522,-8.310130170790525e-17,-1.180440515904989e-16,1.816161424979918e-18,-4.761353859906271e-15,-6.763425952760139e-15,1.0405838456581478e-16,-3.0221086574646582e-15,8.541874613842318e-16,-1.8858609115490028e-17,-3.876969888380446e-17,-1.730880684026137e-17,-2.221340119035054e-15,-9.917215803541467e-16,-8.842787464505369e-17,4.246354111309336e-17,0.0924466738079166,0.0924466738079166,9.72501672133085,1.289269800142169e-15,8.30987697776075e-17,2.0103225158146387e-18,493.07749698528266,493.07749698528266,493.07749698528227,493.0774969852822,493.07749698528244,493.07749698528266,10.673967974216563,14.201067526114555,151.5817399734336,464.8305217842951,6.904196925461292e-05
0,1.52,0.0,0.0,2.0,0.0,8.989043039420489e-17,-4.690425215058079e-17,1.9203639692088477,1.4229884252801171e-16,-4.4033584366553344e-16,1.266401412072011,-1.1080893409401809e-16,-1.0827842962254049e-16,1.622725459173205e-18,-6.348884255930531e-15,-6.203897029675882e-15,9.297532011905322e-17,-2.5195531432021914e-15,1.0988717732923166e-15,-1.9828952939206855e-17,-3.8660815777483347e-17,-1.6662623217395538e-17,-2.21510157658258e-15,-9.546979859734611e-16,-8.989043039420489e-17,4.690425215058079e-17,0.07963603079115233,0.07963603079115233,9.769792576646335,1.2150245715383578e-15,-3.64634755358367e-17,1.6545339633669723e-18,494.2113054313494,494.2113054313494,494.21130543134905,494.211305431349,494.2113054313492,494.2113054313494,10.672006440484246,14.266451983858467,152.2516674545968,466.35303845884107,0.00010637519881129265
0,1.53,0.0,0.0,2.0,0.0,9.127628889913684e-17,-5.1264312943431836e-17,1.9328824203794326,1.35008483661549e-16,-4.314146056108169e-16,1.2372981643104688,-1.3328639641994423e-16,-9.668674057992904e-17,1.4424907542995459e-18,-7.63674798137041e-15,-5.5397421701062035e-15,8.264863220800658e-17,-1.976085762815469e-15,1.2194341235436336e-15,-1.6218915245369918e-17,-3.836532074074986e-17,-1.6050474374055876e-17,-2.198170958110688e-15,-9.196244408162834e-16,-9.127628889913684e-17,5.1264312943431836e-17,0.06711757962056741,0.06711757962056741,9.815712477555753,1.1105079638355042e-15,-1.5436123991438385e-16,1.6033591197621298e-18,495.3713878888182,495.37138788881816,495.3713878888178,495.3713878888179,495.37138788881805,495.3713878888182,10.669994788579801,14.33350704733993,152.93844549718892,467.88242291381295,0.00033849989995360374
0,1.54,0.0,0.0,2.0,0.0,9.259336422585474e-17,-5.552780945760833e-17,1.9451110833299405,1.285567018958608e-16,-4.210857838727033e-16,1.2084436067069315,-1.5033413145360208e-16,-8.389093466609722e-17,1.2820737761114535e-18,-8.613511249056318e-15,-4.8065964957751e-15,7.345741639558671e-17,-1.4336074218089741e-15,1.3396952465985216e-15,-1.5864644110353393e-17,-3.790762530607827e-17,-1.548858413854924e-17,-2.1719469414016002e-15,-8.874305017721414e-16,-9.259336422585474e-17,5.552780945760833e-17,0.05488891667005946,0.05488891667005946,9.862667554975054,9.744123096258791e-16,-2.3988627665418454e-16,1.54952796966525e-18,496.55481960643226,496.5548196064322,496.554819606432,496.554819606432,496.5548196064321,496.55481960643226,10.667937787823197,14.402073739226726,153.6404266657129,469.4188271804701,7.120915688574314e-05
0,1.55,0.0,0.0,2.0,0.0,9.385048347962216e-17,-5.968249916791913e-17,1.9570525209456915,1.2303186464736669e-16,-4.097114135483837e-16,1.1798529333374195,-1.623772474136435e-16,-6.989249347089352e-17,1.126300229347148e-18,-9.303530965753335e-15,-4.004544895527861e-15,6.453224960620824e-17,-9.751392964279235e-16,1.4599611154043665e-15,-1.5290340933232295e-17,-3.7315722261981986e-17,-1.498807747594969e-17,-2.1380333950939375e-15,-8.587535823870087e-16,-9.385048347962216e-17,5.968249916791913e-17,0.04294747905430851,0.04294747905430851,9.910555695159527,8.208204692663106e-16,-3.0631033085086417e-16,1.3805956519322225e-18,497.75886971402963,497.75886971402946,497.7588697140293,497.75886971402934,497.7588697140294,497.75886971402963,10.66583991159754,14.472002946748612,154.35606663018856,470.96238784677195,8.224998600780964e-05
0,1.56,0.0,0.0,2.0,0.0,9.505737665684107e-17,-6.371961299357048e-17,1.968709441245319,1.1852860031146877e-16,-3.976314705117827e-16,1.1515399773619484,-1.6921809382317783e-16,-5.448810147202683e-17,9.776121177824808e-19,-9.695482593316874e-15,-3.1219382480277057e-15,5.601304834978249e-17,-3.931867762207269e-16,1.6208746098810104e-15,-1.4447690268938915e-17,-3.661899097354e-17,-1.4556805083305158e-17,-2.0981136328114997e-15,-8.340434944679683e-16,-9.505737665684107e-17,6.371961299357048e-17,0.03129055875468101,0.03129055875468101,9.959281073797833,6.722595152891062e-16,-3.752466689919115e-16,1.4355630179868655e-18,498.98098846042814,498.980988460428,498.98098846042785,498.9809884604279,498.98098846042797,498.98098846042814,10.663705357759417,14.543154741352762,155.08391713408773,472.51322701811284,8.941697888076305e-05
0,1.57,0.0,0.0,2.0,0.0,9.622481163841064e-17,-6.763400289202582e-17,1.9800846842488553,1.1515743989629652e-16,-3.8523270197118177e-16,1.1235173064215946,-1.7045181941198644e-16,-3.768157684863502e-17,8.348804601263486e-19,-9.7661698626329e-15,-2.1589953188246594e-15,4.783512676317999e-17,1.4629628762533374e-16,1.740398697402193e-15,-1.4098802987350397e-17,-3.584535493366108e-17,-1.4202576317338563e-17,-2.053787552847223e-15,-8.13747681195955e-16,-9.622481163841064e-17,6.763400289202582e-17,0.01991531575114469,0.01991531575114469,10.008753727843857,5.065778157305932e-16,-4.542417678730646e-16,1.4482319792440218e-18,500.21879532470246,500.2187953247023,500.21879532470217,500.2187953247022,500.2187953247022,500.21879532470246,10.661538067396009,14.615397753466327,155.82261951871536,474.0714532133,0.0003762079868465662
0,1.58,0.0,0.0,2.0,0.0,9.73645837786181e-17,-7.142439299106052e-17,1.991181209763258,1.1300605180193603e-16,-3.7289057521214006e-16,1.0957963107337398,-1.667095735217947e-16,-2.0091388012637956e-17,7.069750643091993e-19,-9.551754967224736e-15,-1.1511517376838897e-15,4.0506687405907084e-17,6.020300425129466e-16,1.7776294183389648e-15,-1.148270739955014e-17,-3.502410735757779e-17,-1.3934349007426112e-17,-2.0067335328023013e-15,-7.983793883878241e-16,-9.73645837786181e-17,7.142439299106052e-17,0.008818790236742036,0.008818790236742036,10.058889161597428,3.1569394246915217e-16,-5.360953958576015e-16,1.4730704967409033e-18,501.47006794018705,501.4700679401869,501.47006794018677,501.47006794018694,501.4700679401869,501.47006794018705,10.659341742081862,14.688608597271239,156.57089875399583,475.63716220083995,7.52501655369997e-05
0,1.59,0.0,0.0,2.0,0.0,9.848912748758337e-17,-7.50930341175515e-17,2.002002086015542,1.1211450658705553e-16,-3.6093491827440565e-16,1.0683872845219013,-1.5862106097965826e-16,-2.335011576594334e-18,5.865092170674515e-19,-9.088317336021685e-15,-1.3378630845304371e-16,3.360450278348724e-17,1.0155609626602866e-15,1.773647246499111e-15,-1.2609885049689472e-17,-3.4186767050841364e-17,-1.3761043212739582e-17,-1.9587574672101145e-15,-7.884496977871251e-16,-9.848912748758337e-17,7.50930341175515e-17,-0.0020020860155418596,0.0020020860155418596,10.109607983902588,1.368693562267799e-16,-5.981962858060516e-16,1.35300088580988e-18,502.73273177461283,502.73273177461266,502.7327317746126,502.7327317746128,502.7327317746127,502.73273177461283,10.657119859772434,14.762671340918843,157.32755793059954,477.2104377801459,7.129204459488392e-05
0,1.6,0.0,0.0,2.0,0.0,9.961109805323458e-17,-7.864530742301012e-17,2.0125504790697355,1.1248929497713877e-16,-3.496643890887867e-16,1.041299501354083,-1.4660801182243804e-16,1.5176701136778008e-17,4.685909111072373e-19,-8.400020320229777e-15,8.695609220687787e-16,2.6848281524634627e-17,1.3869487012951566e-15,1.7287075963333543e-15,-1.097371677338208e-17,-3.336219729583853e-17,-1.3688440783550872e-17,-1.9115131003343157e-15,-7.842898850122146e-16,-9.961109805323458e-17,7.864530742301012e-17,-0.012550479069735498,0.012550479069735498,10.160835573653463,-2.8772042918799894e-17,-6.393682628124437e-16,1.3377803349722571e-18,504.0048505136995,504.00485051369935,504.0048505136994,504.0048505136995,504.00485051369947,504.0048505136995,10.65487568945757,14.837477018080978,158.09147317283643,478.79135251187427,0.00014316709712147713
0,1.61,0.0,0.0,2.0,0.0,1.0074305792933176e-16,-8.208943590584862e-17,2.022829642969337,1.1410285020875592e-16,-3.393461778342984e-16,1.0145412839078414,-1.3129799996685448e-16,3.1829421369811205e-17,3.7838644252195845e-19,-7.522821256609584e-15,1.8236915088336936e-15,2.167994618147773e-17,1.6749759207330878e-15,1.6018706105668135e-15,-7.067389035103061e-18,-3.257617255627366e-17,-1.3718923483797346e-17,-1.866477200164379e-15,-7.860364150844999e-16,-1.0074305792933176e-16,8.208943590584862e-17,-0.022829642969337094,0.022829642969337094,10.212501771078996,-1.8768854393884188e-16,-6.659889637936942e-16,1.3939018605174219e-18,505.28461709909095,505.2846170990907,505.2846170990908,505.284617099091,505.2846170990909,505.284617099091,10.65261230468565,14.912923177144977,158.8615889356864,480.3799684012311,0.00010229111649096012
0,1.62,0.0,0.0,2.0,0.0,1.0189705949767668e-16,-8.543604328116693e-17,2.0328429105518824,1.168831430631881e-16,-3.301856632236644e-16,0.988120068630494,-1.1393892572810282e-16,4.7217275656824575e-17,3.2945073722234385e-19,-6.528219566474842e-15,2.70535061524185e-15,1.8876136800313836e-17,1.7968059901610215e-15,1.4757340945727293e-15,-2.72018964422876e-18,-3.185224513605622e-17,-1.3852310515389757e-17,-1.824999214312126e-15,-7.936789290365233e-16,-1.0189705949767668e-16,8.543604328116693e-17,-0.032842910551882376,0.032842910551882376,10.264540592533663,-3.315105965423774e-16,-6.69740871655258e-16,1.050357874761616e-18,506.5703453749949,506.57034537499464,506.5703453749948,506.570345374995,506.5703453749948,506.570345374995,10.650332596057995,14.988913464733503,159.6369136529438,481.97633753776057,8.087512105703354e-05
0,1.6300000000000001,0.0,0.0,2.0,0.0,1.0308433411608629e-16,-8.869734353726216e-17,2.0425936848866972,1.2073792941044983e-16,-3.223003890305959e-16,0.962042465718407,-9.536170875185137e-17,6.093413015376692e-17,3.3422565825046754e-19,-5.463823438636849e-15,3.4912684861116903e-15,1.914971962273359e-17,1.9186044186709603e-15,1.2676925773972164e-15,3.674576864374063e-18,-3.121048007155866e-17,-1.4084995131656342e-17,-1.788228784677475e-15,-8.070107755062198e-16,-1.0308433411608629e-16,8.869734353726216e-17,-0.042593684886697236,0.042593684886697236,10.31688996674318,-4.361946189171139e-16,-6.570629490340638e-16,4.704749897163439e-19,507.86046230099413,507.8604623009939,507.8604623009941,507.86046230099424,507.8604623009941,507.86046230099424,10.64803928278337,15.065357240554324,160.41651570658732,483.58050269482646,6.379210390150547e-05
0,1.6400000000000001,0.0,0.0,2.0,0.0,1.0431498722954543e-16,-9.188653327091318e-17,2.0520854312909447,1.255342109559451e-16,-3.157692318847196e-16,0.9363143147995114,-7.639548777200487e-17,7.257488263798904e-17,4.051422099367849e-19,-4.377139023179167e-15,4.158234473814046e-15,2.3212938731980938e-17,1.8746514830330056e-15,1.0605133364765854e-15,1.0507911186582616e-17,-3.066440622623712e-17,-1.4410797127931382e-17,-1.7569410580380709e-15,-8.256778548497165e-16,-1.0431498722954543e-16,9.188653327091318e-17,-0.05208543129094467,0.05208543129094467,10.369491490656571,-5.146348650364408e-16,-6.271138463696658e-16,-3.390043420222293e-19,509.15350069150486,509.1535006915047,509.1535006915049,509.15350069150503,509.15350069150486,509.15350069150503,10.645734923373585,15.1421692208805,161.19951969036012,485.19249789173006,6.595789454877377e-05
0,1.6500000000000001,0.0,0.0,2.0,0.0,1.0559770106863368e-16,-9.50171611173011e-17,2.0613216698827457,1.3112281144421226e-16,-3.1057601061178716e-16,0.9109407366675447,-5.84883134656464e-17,8.194169381950158e-17,5.26771133605877e-19,-3.35113351241972e-15,4.694913222010663e-15,3.018176272493876e-17,1.7068284491413668e-15,8.129150719010425e-16,1.381794612051386e-17,-3.0222642065646536e-17,-1.4820998300716276e-17,-1.7316298360960908e-15,-8.491806508016075e-16,-1.0559770106863368e-16,9.50171611173011e-17,-0.06132166988274568,0.06132166988274568,10.42229020323694,-5.652448664025122e-16,-5.790959636849145e-16,-1.387862043244188e-18,510.4480924451804,510.44809244518024,510.44809244518046,510.4480924451806,510.44809244518046,510.4480924451806,10.643421925553227,15.21926914822573,161.98510294312152,486.8123489211613,0.0005936669185757637
0,1.6600000000000001,0.0,0.0,2.0,0.0,1.0693954574147025e-16,-9.810211954520432e-17,2.070305968633472,1.3732791773956035e-16,-3.066080277063575e-16,0.8859261813845637,-4.28774814918398e-17,8.863126712056127e-17,6.801618236086512e-19,-2.456698725632721e-15,5.078197538904782e-15,3.897040187869727e-17,1.4154163095693426e-15,5.250764486748869e-16,1.6860395804133226e-17,-2.9888679940246616e-17,-1.530439068378649e-17,-1.7124952157934566e-15,-8.768769942003019e-16,-1.0693954574147025e-16,9.810211954520432e-17,-0.07030596863347194,0.07030596863347194,10.475234375677507,-5.635830859878297e-16,-5.19800076866315e-16,-2.245850761921083e-18,511.7429622300024,511.7429622300022,511.74296223000243,511.74296223000255,511.7429622300024,511.74296223000255,10.641102555449852,15.296581485004914,162.77249232973267,488.4400738444586,0.0005587500054389238
0,1.67,0.0,0.0,2.0,0.0,1.0834569797941357e-16,-1.0115276120590902e-16,2.079041936884335,1.4395165737997013e-16,-3.0368004274087136e-16,0.8612744730395899,-2.9971718780595904e-17,9.265008309111307e-17,8.664377162570639e-19,-1.7172529908811315e-15,5.308458732657171e-15,4.964322435248331e-17,1.1658033575335174e-15,2.7875251466940263e-16,2.039473895162989e-17,-2.9657760247461654e-17,-1.5848151825747917e-17,-1.6992644919904208e-15,-9.080322126979058e-16,-1.0834569797941357e-16,1.0115276120590902e-16,-0.07904193688433514,0.07904193688433514,10.528275316679567,-5.145014315958766e-16,-4.412296596090958e-16,-2.8449898089285335e-18,513.0369215923832,513.0369215923831,513.0369215923832,513.0369215923834,513.0369215923832,513.0369215923834,10.638778946124328,15.374035129189073,163.5609612493925,490.0756834569525,8.237501606345177e-05
0,1.68,0.0,0.0,2.0,0.0,1.0981939553381538e-16,-1.0417855095119413e-16,2.0875332192951435,1.5080408150649276e-16,-3.0160480935980647e-16,0.8369888514254704,-1.9765486541406344e-17,9.400262539129534e-17,1.0531058054243928e-18,-1.132478958845214e-15,5.3859536980705314e-15,6.033851803154298e-17,8.755211432670877e-16,-8.167401361967976e-18,1.694060256756846e-17,-2.951784662579363e-17,-1.6437078810010413e-17,-1.6912480319724528e-15,-9.417752433375143e-16,-1.0981939553381538e-16,1.0417855095119413e-16,-0.08753321929514346,0.08753321929514346,10.581367191550925,-4.459877482565112e-16,-3.5762789484052254e-16,-3.487288562731842e-18,514.3288634606978,514.3288634606977,514.3288634606978,514.3288634606979,514.3288634606978,514.3288634606979,10.636453105495749,15.45156315014172,164.34982685308856,491.7191817254834,7.116585038602352e-05
0,1.69,0.0,0.0,2.0,0.0,1.1136190156471184e-16,-1.0718700673726132e-16,2.095783490195606,1.5767766555433118e-16,-3.001776218395166e-16,0.8130720108728493,-1.2459155664028984e-17,9.248884348143375e-17,1.2052910953493312e-18,-7.138570358453755e-16,5.299220383532209e-15,6.905809284821677e-17,5.858229281449693e-16,-2.945124809384902e-16,1.3498174529400367e-17,-2.9453978343613283e-17,-1.7055507884032796e-17,-1.6875886489587684e-15,-9.772086192071804e-16,-1.1136190156471184e-16,1.0718700673726132e-16,-0.09578349019560584,0.09578349019560584,10.634466854002472,-3.7242202373929494e-16,-2.6888863799275355e-16,-3.6425059818494475e-18,515.6177570158554,515.6177570158553,515.6177570158554,515.6177570158555,515.6177570158554,515.6177570158555,10.634126923710063,15.529102542997906,165.13844745354845,493.37056620001886,9.691598825156689e-05
0,1.7,0.0,0.0,2.0,0.0,1.129723535742779e-16,-1.1018354947582643e-16,2.1037964483118414,1.643573453537642e-16,-2.991863242124462e-16,0.789526136459254,-8.046884923827862e-18,8.811448702239544e-17,1.3231106029269055e-18,-4.6105254436278745e-16,5.048588220343523e-15,7.580865337672139e-17,2.967089587394258e-16,-5.8028246486559e-16,1.0067441526626536e-17,-2.9450623437017564e-17,-1.7687394309463527e-17,-1.687396426970173e-15,-1.0134130445159692e-15,-1.129723535742779e-16,1.1018354947582643e-16,-0.10379644831184143,0.10379644831184143,10.687533689618812,-2.861888009687369e-16,-1.6745088606853503e-16,-3.247012225153542e-18,516.902642903352,516.902642903352,516.9026429033521,516.9026429033521,516.902642903352,516.9026429033521,10.631802179997287,15.60659400009041,165.9262201124938,495.0298284011438,6.916699931025505e-05
0,1.71,0.0,0.0,2.0,0.0,1.1464772602649097e-16,-1.1317146651638453e-16,2.111575811842845,1.7062557676127977e-16,-2.9841635866625087e-16,0.7663529377924613,-6.522831484348532e-18,8.088530741868357e-17,1.4066812018990437e-18,-3.7373071452822497e-16,4.634386739708775e-15,8.059689598920524e-17,8.17931088779796e-18,-8.65477263565329e-16,6.648388240138272e-18,-2.9490929291471055e-17,-1.831536390149936e-17,-1.6897057823200267e-15,-1.0493930518021746e-15,-1.1464772602649097e-16,1.1317146651638453e-16,-0.11157581184284515,0.11157581184284515,10.740529470077641,-1.944394606746692e-16,-6.0450191317924e-17,-2.825781096005138e-18,518.1826287632006,518.1826287632006,518.1826287632007,518.1826287632007,518.1826287632007,518.1826287632007,10.629480549057844,15.683981698071868,166.71257839143414,496.69695418505813,6.579095497727394e-05
0,1.72,0.0,0.0,2.0,0.0,1.1638283139135085e-16,-1.1615191348620072e-16,2.1191253138635635,1.7627268282825374e-16,-2.976611381670235e-16,0.7435536805502981,-7.469865124852437e-18,7.121656370940945e-17,1.4935142783700524e-18,-4.279917451860084e-16,4.080408531973704e-15,8.557206479313078e-17,-1.9753071888346123e-16,-1.0682173530796261e-15,1.0717918850492772e-17,-2.9557647622530145e-17,-1.892163841885497e-17,-1.693528461105869e-15,-1.084130022872982e-15,-1.1638283139135085e-16,1.1615191348620072e-16,-0.11912531386356351,0.11912531386356351,10.793418217267902,-9.713968101757163e-17,5.214917551489979e-17,-2.3789039461013075e-18,519.4568850556295,519.4568850556295,519.4568850556295,519.4568850556295,519.4568850556295,519.4568850556295,10.627163607015246,15.761213099491783,167.49699025333106,498.3719240875914,0.00011029094457626343
0,1.73,0.0,0.0,2.0,0.0,1.1817056818503e-16,-1.1912416404293945e-16,2.1264486980329753,1.811230051270768e-16,-2.9674830571174517e-16,0.7211292159436481,-1.0677395628992373e-17,5.9317391589286e-17,1.5860877543273693e-18,-6.11769705732696e-16,3.3986361897908945e-15,9.087613426034083e-17,-4.439091339670253e-16,-1.311552062058129e-15,7.798235764409402e-18,-2.963344736535024e-17,-1.9488348961763305e-17,-1.6978714664576377e-15,-1.1166001451871971e-15,-1.1817056818503e-16,1.1912416404293945e-16,-0.12644869803297532,0.12644869803297532,10.846166076536885,-9.40126161396267e-18,1.5530231801469117e-16,-2.4973075697611723e-18,520.7246411621234,520.7246411621234,520.7246411621234,520.7246411621234,520.7246411621234,520.7246411621234,10.624852836968875,15.838238767704143,168.27895610363177,500.05471364862774,8.008396252989769e-05
